"CULT_ID","PLANT_ID","BBCH","N","meanyr","description","sci_name","cult_name"
608,222,95,3,2011.66666666667,"50 % autumnal leaf fall","Prunus avium","Prunus avium Lutter"
608,222,60,2,2010.5,"Beginning of flowering ","Prunus avium","Prunus avium Lutter"
608,222,11,4,2011.5,"Leaf unfolding (first visible leaf stalk)","Prunus avium","Prunus avium Lutter"
610,440,89,2,1978,"Fruits fully ripe","Zea mays","Zea mays indurata - albus"
610,440,11,3,1953,"Leaf unfolding (first visible leaf stalk)","Zea mays","Zea mays indurata - albus"
610,440,100,5,1963,"Harvest","Zea mays","Zea mays indurata - albus"
610,440,75,5,1963,"Beginning of milk ripeness","Zea mays","Zea mays indurata - albus"
610,440,0,5,1963,"Sowing","Zea mays","Zea mays indurata - albus"
610,440,10,5,1963,"First leaves seperated (mouse ear)","Zea mays","Zea mays indurata - albus"
610,440,85,2,1978,"Soft dough","Zea mays","Zea mays indurata - albus"
610,440,63,3,1953,"30% of flowers open, maize:male:beginning of pollen shedding,female: tips of stigmata visible","Zea mays","Zea mays indurata - albus"
611,440,100,29,1977.31034482759,"Harvest","Zea mays","Zea mays indurata - flavus"
611,440,85,22,1986.13636363636,"Soft dough","Zea mays","Zea mays indurata - flavus"
611,440,10,34,1976.91176470588,"First leaves seperated (mouse ear)","Zea mays","Zea mays indurata - flavus"
611,440,0,34,1976.91176470588,"Sowing","Zea mays","Zea mays indurata - flavus"
611,440,63,25,1978.36,"30% of flowers open, maize:male:beginning of pollen shedding,female: tips of stigmata visible","Zea mays","Zea mays indurata - flavus"
611,440,11,17,1968.35294117647,"Leaf unfolding (first visible leaf stalk)","Zea mays","Zea mays indurata - flavus"
611,440,75,28,1980.89285714286,"Beginning of milk ripeness","Zea mays","Zea mays indurata - flavus"
611,440,89,24,1988.79166666667,"Fruits fully ripe","Zea mays","Zea mays indurata - flavus"
612,225,95,1,1960,"50 % autumnal leaf fall","Prunus domestica","Renkloda"
612,225,60,3,1956,"Beginning of flowering ","Prunus domestica","Renkloda"
612,225,81,3,1955,"Beginning of ripening","Prunus domestica","Renkloda"
612,225,69,3,1958.33333333333,"End of flowering","Prunus domestica","Renkloda"
612,225,65,4,1956.25,"Full flowering","Prunus domestica","Renkloda"
612,225,100,3,1955,"Harvest","Prunus domestica","Renkloda"
613,227,65,1,1989,"Full flowering","Pyrus communis","Magdalena"
613,227,60,1,1989,"Beginning of flowering ","Pyrus communis","Magdalena"
613,227,81,1,1989,"Beginning of ripening","Pyrus communis","Magdalena"
613,227,95,1,1989,"50 % autumnal leaf fall","Pyrus communis","Magdalena"
613,227,69,1,1989,"End of flowering","Pyrus communis","Magdalena"
613,227,100,1,1989,"Harvest","Pyrus communis","Magdalena"
613,227,94,1,1989,"Autumnal coloring of leaves (50%)","Pyrus communis","Magdalena"
614,225,94,4,2002.25,"Autumnal coloring of leaves (50%)","Prunus domestica","Stanlay"
614,225,81,7,1998.28571428571,"Beginning of ripening","Prunus domestica","Stanlay"
614,225,95,4,2002.25,"50 % autumnal leaf fall","Prunus domestica","Stanlay"
614,225,60,10,2001.1,"Beginning of flowering ","Prunus domestica","Stanlay"
614,225,69,10,2001.1,"End of flowering","Prunus domestica","Stanlay"
614,225,65,10,2001.1,"Full flowering","Prunus domestica","Stanlay"
614,225,100,7,1998.28571428571,"Harvest","Prunus domestica","Stanlay"
615,220,69,10,2008.8,"End of flowering","Malus x domestica","Granny Smith"
615,220,65,10,2008.8,"Full flowering","Malus x domestica","Granny Smith"
615,220,60,10,2008.8,"Beginning of flowering ","Malus x domestica","Granny Smith"
615,220,95,5,2008.4,"50 % autumnal leaf fall","Malus x domestica","Granny Smith"
615,220,81,9,2009,"Beginning of ripening","Malus x domestica","Granny Smith"
615,220,94,5,2008.4,"Autumnal coloring of leaves (50%)","Malus x domestica","Granny Smith"
615,220,100,9,2009,"Harvest","Malus x domestica","Granny Smith"
616,220,60,35,2011.45714285714,"Beginning of flowering ","Malus x domestica","Belicnik"
616,220,69,35,2011.45714285714,"End of flowering","Malus x domestica","Belicnik"
616,220,65,35,2011.45714285714,"Full flowering","Malus x domestica","Belicnik"
617,220,69,23,2011.52173913043,"End of flowering","Malus x domestica","Bobovec"
617,220,60,23,2011.52173913043,"Beginning of flowering ","Malus x domestica","Bobovec"
617,220,65,23,2011.52173913043,"Full flowering","Malus x domestica","Bobovec"
618,222,60,30,2011.66666666667,"Beginning of flowering ","Prunus avium","Majska rana"
618,222,69,30,2011.66666666667,"End of flowering","Prunus avium","Majska rana"
618,222,11,2,2014,"Leaf unfolding (first visible leaf stalk)","Prunus avium","Majska rana"
618,222,95,2,2014,"50 % autumnal leaf fall","Prunus avium","Majska rana"
618,222,87,2,2014,"Fruits ripe for picking","Prunus avium","Majska rana"
618,222,94,2,2014,"Autumnal coloring of leaves (50%)","Prunus avium","Majska rana"
618,222,86,2,2014,"First ripe fruits","Prunus avium","Majska rana"
618,222,65,30,2011.66666666667,"Full flowering","Prunus avium","Majska rana"
620,227,65,12,2011.5,"Full flowering","Pyrus communis","Tepka"
620,227,11,12,2011.5,"Leaf unfolding (first visible leaf stalk)","Pyrus communis","Tepka"
620,227,69,12,2011.5,"End of flowering","Pyrus communis","Tepka"
620,227,60,12,2011.5,"Beginning of flowering ","Pyrus communis","Tepka"
621,225,69,4,2014,"End of flowering","Prunus domestica","Prunus domestica Besztercei"
621,225,60,4,2014,"Beginning of flowering ","Prunus domestica","Prunus domestica Besztercei"
621,225,86,4,2014,"First ripe fruits","Prunus domestica","Prunus domestica Besztercei"
621,225,11,4,2014,"Leaf unfolding (first visible leaf stalk)","Prunus domestica","Prunus domestica Besztercei"
621,225,65,4,2014,"Full flowering","Prunus domestica","Prunus domestica Besztercei"
621,225,87,4,2014,"Fruits ripe for picking","Prunus domestica","Prunus domestica Besztercei"
621,225,95,4,2014,"50 % autumnal leaf fall","Prunus domestica","Prunus domestica Besztercei"
621,225,94,4,2014,"Autumnal coloring of leaves (50%)","Prunus domestica","Prunus domestica Besztercei"
622,338,0,3,2014,"Sowing","Solanum tuberosum","Solanum tuberosum Desire"
622,338,100,3,2014,"Harvest","Solanum tuberosum","Solanum tuberosum Desire"
622,338,10,3,2014,"First leaves seperated (mouse ear)","Solanum tuberosum","Solanum tuberosum Desire"
622,338,89,3,2014,"Fruits fully ripe","Solanum tuberosum","Solanum tuberosum Desire"
622,338,65,3,2014,"Full flowering","Solanum tuberosum","Solanum tuberosum Desire"
623,224,81,2,2014,"Beginning of ripening","Vitis vinifera","Vitis vinifera CHASSELAS BLANC"
623,224,69,2,2014,"End of flowering","Vitis vinifera","Vitis vinifera CHASSELAS BLANC"
623,224,11,2,2014,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","Vitis vinifera CHASSELAS BLANC"
623,224,7,2,2014,"Beginning of sprouting","Vitis vinifera","Vitis vinifera CHASSELAS BLANC"
623,224,89,2,2014,"Fruits fully ripe","Vitis vinifera","Vitis vinifera CHASSELAS BLANC"
623,224,87,2,2014,"Fruits ripe for picking","Vitis vinifera","Vitis vinifera CHASSELAS BLANC"
623,224,60,2,2014,"Beginning of flowering ","Vitis vinifera","Vitis vinifera CHASSELAS BLANC"
624,224,7,1,2014,"Beginning of sprouting","Vitis vinifera","Vitis vinifera MALVASIA ISTRIANA"
624,224,60,1,2014,"Beginning of flowering ","Vitis vinifera","Vitis vinifera MALVASIA ISTRIANA"
624,224,81,1,2014,"Beginning of ripening","Vitis vinifera","Vitis vinifera MALVASIA ISTRIANA"
624,224,11,1,2014,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","Vitis vinifera MALVASIA ISTRIANA"
624,224,89,1,2014,"Fruits fully ripe","Vitis vinifera","Vitis vinifera MALVASIA ISTRIANA"
624,224,69,1,2014,"End of flowering","Vitis vinifera","Vitis vinifera MALVASIA ISTRIANA"
624,224,87,1,2014,"Fruits ripe for picking","Vitis vinifera","Vitis vinifera MALVASIA ISTRIANA"
625,224,69,2,2014,"End of flowering","Vitis vinifera","Vitis vinifera WELSCHRIESLING"
625,224,89,2,2014,"Fruits fully ripe","Vitis vinifera","Vitis vinifera WELSCHRIESLING"
625,224,81,2,2014,"Beginning of ripening","Vitis vinifera","Vitis vinifera WELSCHRIESLING"
625,224,87,2,2014,"Fruits ripe for picking","Vitis vinifera","Vitis vinifera WELSCHRIESLING"
625,224,11,2,2014,"Leaf unfolding (first visible leaf stalk)","Vitis vinifera","Vitis vinifera WELSCHRIESLING"
625,224,60,2,2014,"Beginning of flowering ","Vitis vinifera","Vitis vinifera WELSCHRIESLING"
625,224,7,2,2014,"Beginning of sprouting","Vitis vinifera","Vitis vinifera WELSCHRIESLING"
626,213,60,2,2014,"Beginning of flowering ","Citrus reticulata","Citrus reticulata Unshiu"
626,213,81,1,2014,"Beginning of ripening","Citrus reticulata","Citrus reticulata Unshiu"
626,213,65,2,2014,"Full flowering","Citrus reticulata","Citrus reticulata Unshiu"
626,213,69,1,2014,"End of flowering","Citrus reticulata","Citrus reticulata Unshiu"
627,203,96,2,2014,"Coloring of leaves (100%)","Juglans","Juglans regia Unshiu"
627,203,81,2,2014,"Beginning of ripening","Juglans","Juglans regia Unshiu"
627,203,97,1,2014,"End of autumnal leaf fall (95% fallen)","Juglans","Juglans regia Unshiu"
627,203,87,2,2014,"Fruits ripe for picking","Juglans","Juglans regia Unshiu"
627,203,69,2,2014,"End of flowering","Juglans","Juglans regia Unshiu"
627,203,60,1,2014,"Beginning of flowering ","Juglans","Juglans regia Unshiu"
627,203,65,2,2014,"Full flowering","Juglans","Juglans regia Unshiu"
628,227,96,3,2014,"Coloring of leaves (100%)","Pyrus communis","Pyrus communis Viljamovka"
628,227,87,5,2014,"Fruits ripe for picking","Pyrus communis","Pyrus communis Viljamovka"
628,227,97,3,2014,"End of autumnal leaf fall (95% fallen)","Pyrus communis","Pyrus communis Viljamovka"
628,227,69,5,2014,"End of flowering","Pyrus communis","Pyrus communis Viljamovka"
628,227,60,4,2014,"Beginning of flowering ","Pyrus communis","Pyrus communis Viljamovka"
628,227,65,5,2014,"Full flowering","Pyrus communis","Pyrus communis Viljamovka"
628,227,81,5,2014,"Beginning of ripening","Pyrus communis","Pyrus communis Viljamovka"
629,205,81,2,2014,"Beginning of ripening","Prunus armeniaca","Prunus armeniaca Krupna rana"
629,205,69,2,2014,"End of flowering","Prunus armeniaca","Prunus armeniaca Krupna rana"
629,205,96,1,2014,"Coloring of leaves (100%)","Prunus armeniaca","Prunus armeniaca Krupna rana"
629,205,87,1,2014,"Fruits ripe for picking","Prunus armeniaca","Prunus armeniaca Krupna rana"
629,205,60,2,2014,"Beginning of flowering ","Prunus armeniaca","Prunus armeniaca Krupna rana"
629,205,97,1,2014,"End of autumnal leaf fall (95% fallen)","Prunus armeniaca","Prunus armeniaca Krupna rana"
629,205,65,2,2014,"Full flowering","Prunus armeniaca","Prunus armeniaca Krupna rana"
630,232,81,1,2014,"Beginning of ripening","Punica granatum","Punica granatum Barski"
630,232,87,1,2014,"Fruits ripe for picking","Punica granatum","Punica granatum Barski"
630,232,65,2,2014,"Full flowering","Punica granatum","Punica granatum Barski"
630,232,96,1,2014,"Coloring of leaves (100%)","Punica granatum","Punica granatum Barski"
630,232,60,2,2014,"Beginning of flowering ","Punica granatum","Punica granatum Barski"
630,232,69,2,2014,"End of flowering","Punica granatum","Punica granatum Barski"
630,232,97,1,2014,"End of autumnal leaf fall (95% fallen)","Punica granatum","Punica granatum Barski"
631,669,60,4,2014,"Beginning of flowering ","Populus","Populus canadensis"
631,669,97,4,2014,"End of autumnal leaf fall (95% fallen)","Populus","Populus canadensis"
631,669,65,3,2014,"Full flowering","Populus","Populus canadensis"
631,669,86,2,2014,"First ripe fruits","Populus","Populus canadensis"
631,669,96,4,2014,"Coloring of leaves (100%)","Populus","Populus canadensis"
